tone_type,tone_bank,tone_num,tone_name,category
SN-S,PRST,0233,Pulserelay,Pulsating
SN-S,PRST,0234,Jazz Bubbles,Pulsating
SN-S,PRST,0235,Psychoscilo,Pulsating
SN-S,PRST,0236,PXZoon,Pulsating
SN-S,PRST,0237,Welding Bell,Pulsating
SN-S,PRST,0238,Glassphemia,Pulsating
SN-S,PRST,0239,Strobe Bell,Pulsating
SN-S,PRST,0240,Sawflutter,Pulsating
SN-S,PRST,0241,Dronified,Pulsating
SN-S,PRST,0242,Tri-Vector,Pulsating
SN-S,PRST,0243,Syn Vox 1,Vox/Choir
SN-S,PRST,0244,Syn Vox 2,Vox/Choir
SN-S,PRST,0245,Syn Vox 3,Vox/Choir
SN-S,PRST,0246,JD80 SoftVox,Vox/Choir
SN-S,PRST,0247,Valley Air,Vox/Choir
SN-S,PRST,0248,Vox Pad 1,Vox/Choir
SN-S,PRST,0249,Vox Pad 2,Vox/Choir
SN-S,PRST,0250,Vox Pad 3,Vox/Choir
SN-S,PRST,0251,Vox Pad 4,Vox/Choir
SN-S,PRST,0252,Vox Pad 5,Vox/Choir
SN-S,PRST,0253,5th Vox Pad,Vox/Choir
SN-S,PRST,0254,Moving Chr,Vox/Choir
SN-S,PRST,0255,VP-330 Chr,Vox/Choir
SN-S,PRST,0256,HyperVentChr,Vox/Choir
SN-S,PRST,0257,Vento Choir,Vox/Choir
SN-S,PRST,0258,Scat Dow,Vox/Choir
SN-S,PRST,0259,JP8 Brs 1,Synth Brass
SN-S,PRST,0260,JP8 Brs 2,Synth Brass
SN-S,PRST,0261,JP8 Brs 3,Synth Brass
SN-S,PRST,0262,JP8 Brs 4,Synth Brass
SN-S,PRST,0263,JP8 Brs 5,Synth Brass
SN-S,PRST,0264,JP8 Brs 6,Synth Brass
SN-S,PRST,0265,JUNO Brs 1,Synth Brass
SN-S,PRST,0266,JUNO Brs 2,Synth Brass
SN-S,PRST,0267,JUNO Brs 3,Synth Brass
SN-S,PRST,0268,JUNO Brs 4,Synth Brass
SN-S,PRST,0269,JUNO Brs 5,Synth Brass
SN-S,PRST,0270,JUNO Brs 6,Synth Brass
SN-S,PRST,0271,JUNO Brs 7,Synth Brass
SN-S,PRST,0272,JUNO Brs 8,Synth Brass
SN-S,PRST,0273,JUNO Brs 9,Synth Brass
SN-S,PRST,0274,JUNO Brs 10,Synth Brass
SN-S,PRST,0275,JP8000 Brs 1,Synth Brass
SN-S,PRST,0276,JP8000 Brs 2,Synth Brass
SN-S,PRST,0277,80s Brs 1,Synth Brass
SN-S,PRST,0278,80s Brs 2,Synth Brass
SN-S,PRST,0279,80s Brs 3,Synth Brass
SN-S,PRST,0280,80s Brs 4,Synth Brass
SN-S,PRST,0281,80s Brs 5,Synth Brass
SN-S,PRST,0282,80s Brs 6,Synth Brass
SN-S,PRST,0283,80s Brs 7,Synth Brass
SN-S,PRST,0284,80s Brs 8,Synth Brass
SN-S,PRST,0285,80s Brs 9,Synth Brass
SN-S,PRST,0286,80s Brs 10,Synth Brass
SN-S,PRST,0287,80s Brs 11,Synth Brass
SN-S,PRST,0288,SynBrs Str,Synth Brass
SN-S,PRST,0289,Analog Brs 1,Synth Brass
SN-S,PRST,0290,Analog Brs 2,Synth Brass
SN-S,PRST,0291,Analog Brs 3,Synth Brass
SN-S,PRST,0292,Analog Brs 4,Synth Brass
SN-S,PRST,0293,OB Brs,Synth Brass
SN-S,PRST,0294,Euro Express,Synth Brass
SN-S,PRST,0295,Syn Brs 1,Synth Brass
SN-S,PRST,0296,Syn Brs 2,Synth Brass
SN-S,PRST,0297,Syn Brs 3,Synth Brass
SN-S,PRST,0298,Syn Brs 4,Synth Brass
SN-S,PRST,0299,Syn Brs 5,Synth Brass
SN-S,PRST,0300,Syn Brs 6,Synth Brass
SN-S,PRST,0301,Syn Brs 7,Synth Brass
SN-S,PRST,0302,Syn Brs 8,Synth Brass
SN-S,PRST,0303,Syn Brs 9,Synth Brass
SN-S,PRST,0304,Syn Brs 10,Synth Brass
SN-S,PRST,0305,Syn Brs 11,Synth Brass
SN-S,PRST,0306,Syn Brs 12,Synth Brass
SN-S,PRST,0307,Syn Brs 13,Synth Brass
SN-S,PRST,0308,Soft SynBrs1,Synth Brass
SN-S,PRST,0309,Soft SynBrs2,Synth Brass
SN-S,PRST,0310,Soft SynBrs3,Synth Brass
SN-S,PRST,0311,Soft SynBrs4,Synth Brass
SN-S,PRST,0312,Soft SynBrs5,Synth Brass
SN-S,PRST,0313,Dyn SynBrs,Synth Brass
SN-S,PRST,0314,Quiet Brs,Synth Brass
SN-S,PRST,0315,Brassrub,Synth Brass
SN-S,PRST,0316,Poly Brass 1,Synth Brass
SN-S,PRST,0317,Poly Brass 2,Synth Brass
SN-S,PRST,0318,Poly Brass 3,Synth Brass
SN-S,PRST,0319,Poly Brass 4,Synth Brass
SN-S,PRST,0320,Poly Brass 5,Synth Brass
SN-S,PRST,0321,Octa Brass,Synth Brass
SN-S,PRST,0322,Reso Brs 1,Synth Brass
SN-S,PRST,0323,Reso Brs 2,Synth Brass
SN-S,PRST,0324,Slow Brs 1,Synth Brass
SN-S,PRST,0325,Slow Brs 2,Synth Brass
SN-S,PRST,0326,FM Brass,Synth Brass
SN-S,PRST,0327,Hybrid Brass,Synth Brass
SN-S,PRST,0328,Power JP,Synth Brass
SN-S,PRST,0329,Power SynBrs,Synth Brass
SN-S,PRST,0330,Love Brs,Synth Brass
SN-S,PRST,0331,LoveBrs Pad,Synth Brass
SN-S,PRST,0332,42 Brass,Synth Brass
SN-S,PRST,0333,80sBrsScoop1,Synth Brass
SN-S,PRST,0334,80sBrsScoop2,Synth Brass
SN-S,PRST,0335,ResoSweepBrs,Synth Brass
SN-S,PRST,0336,Porta Brs,Synth Brass
SN-S,PRST,0337,Xpand Brs 1,Synth Brass
SN-S,PRST,0338,Xpand Brs 2,Synth Brass
SN-S,PRST,0339,Saws Key 1,Synth PolyKey
SN-S,PRST,0340,Saws Key 2,Synth PolyKey
SN-S,PRST,0341,Saws Key 3,Synth PolyKey
SN-S,PRST,0342,Saws Key 4,Synth PolyKey
SN-S,PRST,0343,Saws Key 5,Synth PolyKey
SN-S,PRST,0344,Saws Key 6,Synth PolyKey
SN-S,PRST,0345,Saws Key 7,Synth PolyKey
SN-S,PRST,0346,Saws Key 8,Synth PolyKey
SN-S,PRST,0347,Saws Key 9,Synth PolyKey
SN-S,PRST,0348,Saws Key 10,Synth PolyKey
SN-S,PRST,0349,Laserthroat,Synth PolyKey
SN-S,PRST,0350,Poly Key 1,Synth PolyKey
SN-S,PRST,0351,Poly Key 2,Synth PolyKey
SN-S,PRST,0352,Poly Key 3,Synth PolyKey
SN-S,PRST,0353,Poly Key 4,Synth PolyKey
SN-S,PRST,0354,JP80 WaveSyn,Synth PolyKey
SN-S,PRST,0355,Poly Syn 1,Synth PolyKey
SN-S,PRST,0356,Poly Syn 2,Synth PolyKey
SN-S,PRST,0357,Poly Syn 3,Synth PolyKey
SN-S,PRST,0358,Poly Syn 4,Synth PolyKey
SN-S,PRST,0359,Poly Syn 5,Synth PolyKey
SN-S,PRST,0360,Poly Syn 6,Synth PolyKey
SN-S,PRST,0361,Poly Syn 7,Synth PolyKey
SN-S,PRST,0362,Poly Syn 8,Synth PolyKey
SN-S,PRST,0363,Poly Syn 9,Synth PolyKey
SN-S,PRST,0364,Poly Syn 10,Synth PolyKey
SN-S,PRST,0365,Poly Syn 11,Synth PolyKey
SN-S,PRST,0366,Poly Syn 12,Synth PolyKey
SN-S,PRST,0367,Poly Syn 13,Synth PolyKey
SN-S,PRST,0368,Poly Syn 14,Synth PolyKey
SN-S,PRST,0369,Poly Syn 15,Synth PolyKey
SN-S,PRST,0370,Poly Syn 16,Synth PolyKey
SN-S,PRST,0371,Poly Syn 17,Synth PolyKey
SN-S,PRST,0372,Poly Syn 18,Synth PolyKey
SN-S,PRST,0373,Poly Syn 19,Synth PolyKey
SN-S,PRST,0374,Poly Syn 20,Synth PolyKey
SN-S,PRST,0375,Poly Syn 21,Synth PolyKey
SN-S,PRST,0376,Poly Syn 22,Synth PolyKey
SN-S,PRST,0377,Poly Syn 23,Synth PolyKey
SN-S,PRST,0378,Poly Syn 24,Synth PolyKey
SN-S,PRST,0379,Poly Syn 25,Synth PolyKey
SN-S,PRST,0380,Poly Syn 26,Synth PolyKey
SN-S,PRST,0381,Saw Dtune,Synth PolyKey
SN-S,PRST,0382,Jester,Synth PolyKey
SN-S,PRST,0383,Fusion Decay,Synth PolyKey
SN-S,PRST,0384,Polysubito,Synth PolyKey
SN-S,PRST,0385,Wave Scan,Synth PolyKey
SN-S,PRST,0386,Wire String,Synth PolyKey
SN-S,PRST,0387,Brusky Key,Synth PolyKey
SN-S,PRST,0388,Cutter Key,Synth PolyKey
SN-S,PRST,0389,PolySyn Atk,Synth PolyKey
SN-S,PRST,0390,Harpsitone,Synth PolyKey
SN-S,PRST,0391,Digi Key 1,Synth PolyKey
SN-S,PRST,0392,Digi Key 2,Synth PolyKey
SN-S,PRST,0393,Digi Key 3,Synth PolyKey
SN-S,PRST,0394,Digi Key 4,Synth PolyKey
SN-S,PRST,0395,Digi Key 5,Synth PolyKey
SN-S,PRST,0396,Digi Key 6,Synth PolyKey
SN-S,PRST,0397,Digi Poly 1,Synth PolyKey
SN-S,PRST,0398,Digi Poly 2,Synth PolyKey
SN-S,PRST,0399,Bit Poly 1,Synth PolyKey
SN-S,PRST,0400,Bit Poly 2,Synth PolyKey
SN-S,PRST,0401,Bit Poly 3,Synth PolyKey
SN-S,PRST,0402,Bit Poly 4,Synth PolyKey
SN-S,PRST,0403,Bit Poly 5,Synth PolyKey
SN-S,PRST,0404,Bit Poly 6,Synth PolyKey
SN-S,PRST,0405,Bit Poly 7,Synth PolyKey
SN-S,PRST,0406,Bit Poly 8,Synth PolyKey
SN-S,PRST,0407,Bit Poly 9,Synth PolyKey
SN-S,PRST,0408,Bit Poly 10,Synth PolyKey
SN-S,PRST,0409,5th Poly 1,Synth PolyKey
SN-S,PRST,0410,5th Poly 2,Synth PolyKey
SN-S,PRST,0411,5th Poly 3,Synth PolyKey
SN-S,PRST,0412,Poly Aug 5th,Synth PolyKey
SN-S,PRST,0413,5th Key,Synth PolyKey
SN-S,PRST,0414,HPF Poly 1,Synth PolyKey
SN-S,PRST,0415,HPF Poly 2,Synth PolyKey
SN-S,PRST,0416,BPF Poly 1,Synth PolyKey
SN-S,PRST,0417,BPF Poly 2,Synth PolyKey
SN-S,PRST,0418,Sweep Poly 1,Synth PolyKey
SN-S,PRST,0419,Sweep Poly 2,Synth PolyKey
SN-S,PRST,0420,Sweep Poly 3,Synth PolyKey
SN-S,PRST,0421,Scoop Poly 1,Synth PolyKey
SN-S,PRST,0422,Scoop Poly 2,Synth PolyKey
SN-S,PRST,0423,Scoop Poly 3,Synth PolyKey
SN-S,PRST,0424,Scoop Poly 4,Synth PolyKey
SN-S,PRST,0425,Scoop Poly 5,Synth PolyKey
SN-S,PRST,0426,Scoop Poly 6,Synth PolyKey
SN-S,PRST,0427,Tekno Poly 1,Synth PolyKey
SN-S,PRST,0428,Tekno Poly 2,Synth PolyKey
SN-S,PRST,0429,Tekno Poly 3,Synth PolyKey
SN-S,PRST,0430,J-Pop Kira 1,Synth PolyKey
SN-S,PRST,0431,J-Pop Kira 2,Synth PolyKey
SN-S,PRST,0432,Square Poly,Synth PolyKey
SN-S,PRST,0433,Slow Poly,Synth PolyKey
SN-S,PRST,0434,Vox Poly,Synth PolyKey
SN-S,PRST,0435,S-SawPoly 1,Synth PolyKey
SN-S,PRST,0436,S-SawPoly 2,Synth PolyKey
SN-S,PRST,0437,S-SawPoly 3,Synth PolyKey
SN-S,PRST,0438,S-SawPoly 4,Synth PolyKey
SN-S,PRST,0439,S-SawPoly 5,Synth PolyKey
SN-S,PRST,0440,S-SawPoly 6,Synth PolyKey
SN-S,PRST,0441,S-SawPoly 7,Synth PolyKey
SN-S,PRST,0442,S-SawPoly 8,Synth PolyKey
SN-S,PRST,0443,S-SawPoly 9,Synth PolyKey
SN-S,PRST,0444,S-SawPoly 10,Synth PolyKey
SN-S,PRST,0445,S-SawPoly 11,Synth PolyKey
SN-S,PRST,0446,S-SawPoly 12,Synth PolyKey
SN-S,PRST,0447,S-SawPoly 13,Synth PolyKey
SN-S,PRST,0448,Trance Key 1,Synth PolyKey
SN-S,PRST,0449,Trance Key 2,Synth PolyKey
SN-S,PRST,0450,Trance Key 3,Synth PolyKey
SN-S,PRST,0451,Trance Key 4,Synth PolyKey
SN-S,PRST,0452,Trance Key 5,Synth PolyKey
SN-S,PRST,0453,Trance Key 6,Synth PolyKey
SN-S,PRST,0454,Delay Reso,Synth PolyKey
SN-S,PRST,0455,3Delay Poly,Synth PolyKey
SN-S,PRST,0456,JP80 FatPoly,Synth PolyKey
SN-S,PRST,0457,Poly Fat,Synth PolyKey
SN-S,PRST,0458,Trance Saw,Synth PolyKey
SN-S,PRST,0459,SoHo Lucky,Synth PolyKey
SN-S,PRST,0460,DLM SUM,Synth PolyKey
SN-S,PRST,0461,H@sWillFall,Synth PolyKey
SN-S,PRST,0462,A Log 4 Ana,Synth PolyKey
SN-S,PRST,0463,Log An A,Synth PolyKey
SN-S,PRST,0464,Androdrops,Synth PolyKey
SN-S,PRST,0465,Vntg Stack,Synth PolyKey
SN-S,PRST,0466,ANORMANALOG,Synth PolyKey
SN-S,PRST,0467,Don’t you,Synth PolyKey
SN-S,PRST,0468,Nailbiter,Synth PolyKey
SN-S,PRST,0469,EinsZweiDry,Synth PolyKey
SN-S,PRST,0470,Analog Key 1,Synth PolyKey
SN-S,PRST,0471,Analog Key 2,Synth PolyKey
SN-S,PRST,0472,Paperclip,Synth PolyKey
SN-S,PRST,0473,Sqr Key,Synth PolyKey
SN-S,PRST,0474,Tri Key,Synth PolyKey
SN-S,PRST,0475,JP-8 PatchF2,Synth PolyKey
SN-S,PRST,0476,Fantasy 1,Synth Bellpad
SN-S,PRST,0477,Fantasy 2,Synth Bellpad
SN-S,PRST,0478,Fantasy 3,Synth Bellpad
SN-S,PRST,0479,Fantasy 4,Synth Bellpad
SN-S,PRST,0480,Fantasy 5,Synth Bellpad
SN-S,PRST,0481,Fantasy Pad,Synth Bellpad
SN-S,PRST,0482,What Key!,Synth Bellpad
SN-S,PRST,0483,EP-Cool Pad,Synth Bellpad
SN-S,PRST,0484,D50 Stack,Synth Bellpad
SN-S,PRST,0485,D-52 Babe,Synth Bellpad
SN-S,PRST,0486,Dreaming 1,Synth Bellpad
SN-S,PRST,0487,Dreaming 2,Synth Bellpad
SN-S,PRST,0488,Dreaming 3,Synth Bellpad
SN-S,PRST,0489,Dreaming 4,Synth Bellpad
SN-S,PRST,0490,Dreaming 5,Synth Bellpad
SN-S,PRST,0491,Dreaming 6,Synth Bellpad
SN-S,PRST,0492,Dreaming 7,Synth Bellpad
SN-S,PRST,0493,Dreambell,Synth Bellpad
SN-S,PRST,0494,DreamingBox,Synth Bellpad
SN-S,PRST,0495,New Jupiter,Synth Bellpad
SN-S,PRST,0496,Analog Dream,Synth Bellpad
SN-S,PRST,0497,Huge MIDI 1,Synth Bellpad
SN-S,PRST,0498,Huge MIDI 2,Synth Bellpad
SN-S,PRST,0499,Huge MIDI 3,Synth Bellpad
SN-S,PRST,0500,MIDI Key,Synth Bellpad
SN-S,PRST,0501,Pipe Key,Synth Bellpad
SN-S,PRST,0502,Vox Key,Synth Bellpad
SN-S,PRST,0503,Magichand,Synth Bellpad
SN-S,PRST,0504,AnalogBell 1,Synth Bellpad
SN-S,PRST,0505,AnalogBell 2,Synth Bellpad
SN-S,PRST,0506,AnalogBell 3,Synth Bellpad
SN-S,PRST,0507,AnalogBell 4,Synth Bellpad
SN-S,PRST,0508,Synth Sniper,Synth Bellpad
SN-S,PRST,0509,Temper Bell,Synth Bellpad
SN-S,PRST,0510,Icycle,Synth Bellpad
SN-S,PRST,0511,Pipe Chatter,Synth Bellpad
SN-S,PRST,0512,Spring Wind,Synth Bellpad
SN-S,PRST,0513,JP80 SynHarp,Synth Bellpad
SN-S,PRST,0514,Bell 1,Bell/Mallet
SN-S,PRST,0515,Bell 2,Bell/Mallet
SN-S,PRST,0516,Bell 3,Bell/Mallet
SN-S,PRST,0517,Bell 4,Bell/Mallet
SN-S,PRST,0518,Bell 5,Bell/Mallet
SN-S,PRST,0519,Bell 6,Bell/Mallet
SN-S,PRST,0520,Bell 7,Bell/Mallet
SN-S,PRST,0521,Bell 8,Bell/Mallet
SN-S,PRST,0522,Bell 9,Bell/Mallet
SN-S,PRST,0523,Bell 10,Bell/Mallet
SN-S,PRST,0524,Bell 11,Bell/Mallet
SN-S,PRST,0525,Bell 12,Bell/Mallet
SN-S,PRST,0526,Bell 13,Bell/Mallet
SN-S,PRST,0527,Bell 14,Bell/Mallet
SN-S,PRST,0528,Bell 15,Bell/Mallet
SN-S,PRST,0529,Bell 16,Bell/Mallet
SN-S,PRST,0530,Bell 17,Bell/Mallet
SN-S,PRST,0531,Bell 18,Bell/Mallet
SN-S,PRST,0532,Bell 19,Bell/Mallet
SN-S,PRST,0533,Bell 20,Bell/Mallet
SN-S,PRST,0534,Bell 21,Bell/Mallet
SN-S,PRST,0535,Bell 22,Bell/Mallet
SN-S,PRST,0536,Tower Bell,Bell/Mallet
SN-S,PRST,0537,Tubular Bell,Bell/Mallet
SN-S,PRST,0538,OrganBell 1,Bell/Mallet
SN-S,PRST,0539,OrganBell 2,Bell/Mallet
SN-S,PRST,0540,OrganBell 3,Bell/Mallet
SN-S,PRST,0541,Kalimbell,Bell/Mallet
SN-S,PRST,0542,JP80 Bell,Bell/Mallet
SN-S,PRST,0543,Glass Amb,Bell/Mallet
SN-S,PRST,0544,Digi Crystal,Bell/Mallet
SN-S,PRST,0545,Icy Keys,Bell/Mallet
SN-S,PRST,0546,JP-8 PatchH1,Bell/Mallet
SN-S,PRST,0547,SEQ 1,Synth Seq/Pop
SN-S,PRST,0548,SEQ 2,Synth Seq/Pop
SN-S,PRST,0549,SEQ 3,Synth Seq/Pop
SN-S,PRST,0550,SEQ 4,Synth Seq/Pop
SN-S,PRST,0551,SEQ 5,Synth Seq/Pop
SN-S,PRST,0552,SEQ 6,Synth Seq/Pop
SN-S,PRST,0553,SEQ 7,Synth Seq/Pop
SN-S,PRST,0554,SEQ 8,Synth Seq/Pop
SN-S,PRST,0555,SEQ 9,Synth Seq/Pop
SN-S,PRST,0556,SEQ 10,Synth Seq/Pop
SN-S,PRST,0557,SEQ 11,Synth Seq/Pop
SN-S,PRST,0558,SEQ 12,Synth Seq/Pop
SN-S,PRST,0559,SEQ 13,Synth Seq/Pop
SN-S,PRST,0560,SEQ 14,Synth Seq/Pop
SN-S,PRST,0561,SEQ 15,Synth Seq/Pop
SN-S,PRST,0562,SEQ 16,Synth Seq/Pop
SN-S,PRST,0563,SEQ 17,Synth Seq/Pop
SN-S,PRST,0564,SEQ 18,Synth Seq/Pop
SN-S,PRST,0565,SEQ 19,Synth Seq/Pop
SN-S,PRST,0566,SEQ 20,Synth Seq/Pop
SN-S,PRST,0567,SEQ 21,Synth Seq/Pop
SN-S,PRST,0568,SEQ 22,Synth Seq/Pop
SN-S,PRST,0569,SEQ 23,Synth Seq/Pop
SN-S,PRST,0570,SEQ 24,Synth Seq/Pop
SN-S,PRST,0571,SEQ 25,Synth Seq/Pop
SN-S,PRST,0572,SEQ 26,Synth Seq/Pop
SN-S,PRST,0573,SEQ 27,Synth Seq/Pop
SN-S,PRST,0574,SEQ 28,Synth Seq/Pop
SN-S,PRST,0575,SEQ 29,Synth Seq/Pop
SN-S,PRST,0576,SEQ 30,Synth Seq/Pop
SN-S,PRST,0577,SEQ 31,Synth Seq/Pop
SN-S,PRST,0578,SEQ 32,Synth Seq/Pop
SN-S,PRST,0579,SEQ 33,Synth Seq/Pop
SN-S,PRST,0580,SEQ 34,Synth Seq/Pop
SN-S,PRST,0581,SEQ 35,Synth Seq/Pop
SN-S,PRST,0582,SEQ 36,Synth Seq/Pop
SN-S,PRST,0583,SEQ 37,Synth Seq/Pop
SN-S,PRST,0584,SEQ 38,Synth Seq/Pop
SN-S,PRST,0585,SEQ 39,Synth Seq/Pop
SN-S,PRST,0586,Stubby Mono,Synth Seq/Pop
SN-S,PRST,0587,Scrt Decay,Synth Seq/Pop
SN-S,PRST,0588,R&B Bs 1,Synth Bass
SN-S,PRST,0589,R&B Bs 2,Synth Bass
SN-S,PRST,0590,R&B Bs 3,Synth Bass
SN-S,PRST,0591,R&B Bs 4,Synth Bass
SN-S,PRST,0592,R&B Bs 5,Synth Bass
SN-S,PRST,0593,R&B Bs 6,Synth Bass
SN-S,PRST,0594,R&B Bs 7,Synth Bass
SN-S,PRST,0595,R&B Bs 8,Synth Bass
SN-S,PRST,0596,R&B Bs 9,Synth Bass
SN-S,PRST,0597,MG Bs 1,Synth Bass
SN-S,PRST,0598,MG Bs 2,Synth Bass
SN-S,PRST,0599,MG Bs 3,Synth Bass
SN-S,PRST,0600,MG Bs 4,Synth Bass
SN-S,PRST,0601,MG Bs 5,Synth Bass
SN-S,PRST,0602,MG Bs 6,Synth Bass
SN-S,PRST,0603,MG Bs 7,Synth Bass
SN-S,PRST,0604,MG Bs 8,Synth Bass
SN-S,PRST,0605,MG Bs 9,Synth Bass
SN-S,PRST,0606,MG Bs 10,Synth Bass
SN-S,PRST,0607,MG Bs 11,Synth Bass
SN-S,PRST,0608,MG Bs 12,Synth Bass
SN-S,PRST,0609,MG Bs 13,Synth Bass
SN-S,PRST,0610,MG Bs 14,Synth Bass
SN-S,PRST,0611,MG Bs 15,Synth Bass
SN-S,PRST,0612,MG Bs 16,Synth Bass
SN-S,PRST,0613,MG Bs 17,Synth Bass
SN-S,PRST,0614,MG Bs 18,Synth Bass
SN-S,PRST,0615,MG Bs 19,Synth Bass
SN-S,PRST,0616,MG Bs 20,Synth Bass
SN-S,PRST,0617,MG Bs 21,Synth Bass
SN-S,PRST,0618,MG Bs 22,Synth Bass
SN-S,PRST,0619,MG Bs 23,Synth Bass
SN-S,PRST,0620,MG Bs 24,Synth Bass
SN-S,PRST,0621,MG Bs 25,Synth Bass
SN-S,PRST,0622,MG Bs 26,Synth Bass
SN-S,PRST,0623,Thickness Bs,Synth Bass
SN-S,PRST,0624,Plastic Bs,Synth Bass
SN-S,PRST,0625,Alpha Bs 1,Synth Bass
SN-S,PRST,0626,Alpha Bs 2,Synth Bass
SN-S,PRST,0627,Alpha Bs 3,Synth Bass
SN-S,PRST,0628,Flat6Bs,Synth Bass
SN-S,PRST,0629,Decay Bs 1,Synth Bass
SN-S,PRST,0630,Decay Bs 2,Synth Bass
SN-S,PRST,0631,Decay Bs 3,Synth Bass
SN-S,PRST,0632,Decay Bs 4,Synth Bass
SN-S,PRST,0633,106 Bass 1,Synth Bass
SN-S,PRST,0634,106 Bass 2,Synth Bass
SN-S,PRST,0635,106 Bass 3,Synth Bass
SN-S,PRST,0636,106 Bass 4,Synth Bass
SN-S,PRST,0637,106 Bass 5,Synth Bass
SN-S,PRST,0638,Breakdown Bs,Synth Bass
SN-S,PRST,0639,Dopebass,Synth Bass
SN-S,PRST,0640,MC202 Bs 1,Synth Bass
SN-S,PRST,0641,MC202 Bs 2,Synth Bass
SN-S,PRST,0642,Pulse Bs 1,Synth Bass
SN-S,PRST,0643,Pulse Bs 2,Synth Bass
SN-S,PRST,0644,Pulse Bs 3,Synth Bass
SN-S,PRST,0645,Pulse Bs 4,Synth Bass
SN-S,PRST,0646,FM Bs 1,Synth Bass
SN-S,PRST,0647,FM Bs 2,Synth Bass
SN-S,PRST,0648,JP Bs,Synth Bass
SN-S,PRST,0649,Compu Bass 1,Synth Bass
SN-S,PRST,0650,Compu Bass 2,Synth Bass
SN-S,PRST,0651,Detune Bs 1,Synth Bass
SN-S,PRST,0652,Detune Bs 2,Synth Bass
SN-S,PRST,0653,Detune Bs 3,Synth Bass
SN-S,PRST,0654,Detune Bs 4,Synth Bass
SN-S,PRST,0655,Intrusive Bs,Synth Bass
SN-S,PRST,0656,SH-101 Bs 1,Synth Bass
SN-S,PRST,0657,SH-101 Bs 2,Synth Bass
SN-S,PRST,0658,Sweep Bs 1,Synth Bass
SN-S,PRST,0659,Sweep Bs 2,Synth Bass
SN-S,PRST,0660,Sweep Bs 3,Synth Bass
SN-S,PRST,0661,Sweep Bs 4,Synth Bass
SN-S,PRST,0662,Sweep Bs 5,Synth Bass
SN-S,PRST,0663,Sweep Bs 6,Synth Bass
SN-S,PRST,0664,Sweep Bs 7,Synth Bass
SN-S,PRST,0665,Rubbertouch,Synth Bass
SN-S,PRST,0666,P5 Bs 1,Synth Bass
SN-S,PRST,0667,P5 Bs 2,Synth Bass
SN-S,PRST,0668,P5 Bs 3,Synth Bass
SN-S,PRST,0669,P5 Bs 4,Synth Bass
SN-S,PRST,0670,P5 Bs 5,Synth Bass
SN-S,PRST,0671,Juno60 Bs,Synth Bass
SN-S,PRST,0672,D-50 Bs,Synth Bass
SN-S,PRST,0673,MKS-50 Bs,Synth Bass
SN-S,PRST,0674,Wide Bs 1,Synth Bass
SN-S,PRST,0675,Wide Bs 2,Synth Bass
SN-S,PRST,0676,Wide Bs 3,Synth Bass
SN-S,PRST,0677,Wide Bs 4,Synth Bass
SN-S,PRST,0678,BASSH 10,Synth Bass
SN-S,PRST,0679,Chow Bs 1,Synth Bass
SN-S,PRST,0680,Chow Bs 2,Synth Bass
SN-S,PRST,0681,House Bs,Synth Bass
SN-S,PRST,0682,JP-4 Bs,Synth Bass
SN-S,PRST,0683,SH Square Bs,Synth Bass
SN-S,PRST,0684,JunoSqr Bs 1,Synth Bass
SN-S,PRST,0685,JunoSqr Bs 2,Synth Bass
SN-S,PRST,0686,TB Bass 1,Synth Bass
SN-S,PRST,0687,TB Bass 2,Synth Bass
SN-S,PRST,0688,TB Dist Bs 1,Synth Bass
SN-S,PRST,0689,TB Dist Bs 2,Synth Bass
SN-S,PRST,0690,Agresso Bass,Synth Bass
SN-S,PRST,0691,Show Me Low,Synth Bass
SN-S,PRST,0692,Organ Bs,Synth Bass
SN-S,PRST,0693,Muffled Bass,Synth Bass
SN-S,PRST,0694,Garage Bs 1,Synth Bass
SN-S,PRST,0695,Garage Bs 2,Synth Bass
SN-S,PRST,0696,Low Bs 1,Synth Bass
SN-S,PRST,0697,Low Bs 2,Synth Bass
SN-S,PRST,0698,Low Bs 3,Synth Bass
SN-S,PRST,0699,Low Bs 4,Synth Bass
SN-S,PRST,0700,Low Bs 5,Synth Bass
SN-S,PRST,0701,Low Bs 6,Synth Bass
SN-S,PRST,0702,Tri Bass 1,Synth Bass
SN-S,PRST,0703,Tri Bass 2,Synth Bass
SN-S,PRST,0704,Fat Analog 1,Synth Bass
SN-S,PRST,0705,Fat Analog 2,Synth Bass
SN-S,PRST,0706,Reso Bs 1,Synth Bass
SN-S,PRST,0707,Reso Bs 2,Synth Bass
SN-S,PRST,0708,Reso Bs 3,Synth Bass
SN-S,PRST,0709,Reso Bs 4,Synth Bass
SN-S,PRST,0710,Reso Bs 5,Synth Bass
SN-S,PRST,0711,Reso Bs 6,Synth Bass
SN-S,PRST,0712,Reso Bs 7,Synth Bass
SN-S,PRST,0713,Reso Bs 8,Synth Bass
SN-S,PRST,0714,Reso Bs 9,Synth Bass
SN-S,PRST,0715,Reso Bs 10,Synth Bass
SN-S,PRST,0716,Reso Bs 11,Synth Bass
SN-S,PRST,0717,Reso Bs 12,Synth Bass
SN-S,PRST,0718,Reso Bs 13,Synth Bass
SN-S,PRST,0719,Reso Bs 14,Synth Bass
SN-S,PRST,0720,Reso Bs 15,Synth Bass
SN-S,PRST,0721,Reso Bs 16,Synth Bass
SN-S,PRST,0722,Reso Bs 17,Synth Bass
